Make_name,COUNT(1),year_model,moves_adjusted_fuel_code,Fuel Detail,Duty
MITSUBISHI,74,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,1053,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,174,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,23,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,120,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,100,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,13,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,13,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SHANGHAI XINGFU MOTORCYCLE WORKS,1,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,14,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,87,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,1258,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TUTU SCOOTER,1,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,230,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,1,1990,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,98,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,161,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,69,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZHIWEI MOTORS,2,1990,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,245,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,44,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,6,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,2,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,355,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,263,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,374,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,45,1991,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,6138,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,60,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DAIHATSU,8,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,144,1991,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DODGE,690,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,2,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
EAGLE,10,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,5,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,226,1991,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,4899,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GEO,186,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,26,1991,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,1269,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,405,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,1335,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,1,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,34,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,202,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,50,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,1097,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,42,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KTM,2,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,15,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,120,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,124,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LOTUS,5,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,860,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,75,1991,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,449,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,153,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,162,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,1019,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,151,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PEUGEOT,1,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,25,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,161,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,73,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,8,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,19,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SATURN,3,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,10,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,86,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,1828,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,160,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UTILIMASTER,3,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,4,1991,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,78,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,187,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,30,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YUGO,1,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZHIWEI MOTORS,1,1991,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,229,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,18,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,3,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,266,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BOOM TRIKES,1,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,563,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,433,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,37,1992,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,6621,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,67,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CLEVELAND T-TRIKE MANUFACTURING INC,1,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DAIHATSU,6,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,164,1992,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DODGE,938,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,12,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
EAGLE,19,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,5,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,360,1992,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,6500,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GEO,212,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,14,1992,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,1506,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,516,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,1714,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,5,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,31,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,168,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,38,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,1386,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,39,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KTM,1,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAMBORGHINI,2,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,15,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,290,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,190,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,707,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,33,1992,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,313,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,187,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,140,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,815,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,237,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PEUGEOT,1,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,51,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,162,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,33,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,1,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,19,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SATURN,37,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,29,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,113,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,2102,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,148,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UTILIMASTER,7,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VECTRIX,1,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,2,1992,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,80,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,208,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
WINNEBAGO,3,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,72,1992,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,212,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,14,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,4,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BAJAJ,1,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,2,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,250,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,621,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,596,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,159,1993,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,8504,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,72,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CLEVELAND T-TRIKE MANUFACTURING INC,1,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,1,1993,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DODGE,3,1993,E,ELECTRIC,"Light Duty (10,000 lbs GVWR or less)"
DODGE,204,1993,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DODGE,1162,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,18,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
EAGLE,7,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,3,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,521,1993,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,10245,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GEO,223,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,31,1993,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,1998,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,811,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,2302,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HUSQVARNA,1,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,5,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,33,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,189,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,53,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,1991,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,103,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,29,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,288,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,281,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LOTUS,4,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,805,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,30,1993,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,384,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,266,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,128,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MOTO GUZZI,3,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,1814,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,248,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OSHKOSH MOTOR TRUCK CO.,7,1993,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,70,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,181,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,35,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,2,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,21,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SATURN,58,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,45,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,164,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,2740,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,109,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UTILIMASTER,5,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,45,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,231,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,101,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZHIWEI MOTORS,3,1993,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,418,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,3,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ATK,1,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,8,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,2,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,439,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,655,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,630,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,221,1994,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,11955,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,102,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,1,1994,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
DODGE,4,1994,N,COMPRESSED NATURAL GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,232,1994,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DODGE,2329,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,18,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
EAGLE,13,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,5,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,1,1994,X,FLEXIBLE,"Light Duty (10,000 lbs GVWR or less)"
FORD,730,1994,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,13589,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GEO,342,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,37,1994,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,2977,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,948,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,2611,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONLING MOTORCYCLE,1,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,13,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,47,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,261,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,103,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,2504,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,112,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KTM,1,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,66,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,288,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,384,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LOTUS,4,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,1353,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,5,1994,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,439,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,361,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,273,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MOTO GUZZI,1,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MOTORRAD UND ZWEIRADWERK,2,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,1858,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,379,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OSHKOSH MOTOR TRUCK CO.,5,1994,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,100,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,368,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,53,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,2,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,25,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SATURN,103,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,29,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,177,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,4251,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,118,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UTILIMASTER,3,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,24,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,171,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,89,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZHIWEI MOTORS,3,1994,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,428,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ALFA ROMEO,1,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
AUDI,21,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BAJAJ,2,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BENTLEY,1,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BMW,793,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BOSS HOSS CYCLE INC,2,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BOURGET'S BIKE WORKS,1,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUELL,4,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
BUICK,936,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CADILLAC,663,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,271,1995,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
CHEVROLET,13504,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CHRYSLER,78,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
CLEVELAND T-TRIKE MANUFACTURING INC,1,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DODGE,376,1995,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
DODGE,2964,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
DUCATI,36,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
EAGLE,28,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FERRARI,11,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
FORD,3,1995,U,CONVERTIBLE,"Light Duty (10,000 lbs GVWR or less)"
FORD,1252,1995,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
FORD,15003,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GEO,443,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
GMC,71,1995,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
GMC,3468,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HARLEY-DAVIDSON,1132,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HONDA,3176,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
HYUNDAI,29,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
INFINITI,86,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ISUZU,352,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JAGUAR,221,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
JEEP,3901,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KAWASAKI,166,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KIA,12,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
KTM,4,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LAND ROVER,127,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LEXUS,486,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LINCOLN,486,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
LOTUS,2,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MAZDA,853,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,77,1995,D,DIESEL,"Light Duty (10,000 lbs GVWR or less)"
MERCEDES-BENZ,744,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MERCURY,526,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MITSUBISHI,373,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
MOTO GUZZI,2,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
NISSAN,3705,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
OLDSMOBILE,371,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,1,1995,N,COMPRESSED NATURAL GAS,"Light Duty (10,000 lbs GVWR or less)"
PLYMOUTH,78,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PONTIAC,425,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
PORSCHE,128,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROLLS-ROYCE,2,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ROYAL ENFIELD MOTORS,2,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SAAB,20,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SATURN,162,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUBARU,62,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
SUZUKI,188,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TOYOTA,4753,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
TRIUMPH MOTORCYCLE,21,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
UNKNOWN,163,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VECTRIX,1,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLKSWAGEN,58,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
VOLVO,221,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
WINNEBAGO,18,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
YAMAHA,126,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZERO MOTORCYCLES INC,1,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ZHIWEI MOTORS,3,1995,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
ACURA,448,1996,G,GAS,"Light Duty (10,000 lbs GVWR or less)"
