Make,COUNT(1),year_model,moves_adjusted_fuel_code,Fuel Detail,Duty
GMC,237,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,162,1998,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HENDRICKSON,2,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HINO,3,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HUMMER,12,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,1095,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,78,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,99,1998,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,163,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,1,1998,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
MACK,301,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,6,1998,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,20,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,12,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ORION BUS,1,1998,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,2,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OTTAWA,3,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,195,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,8,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,17,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,21,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,51,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SUTPHEN CORP.,1,1998,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,1,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,1,1998,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,49,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,3,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,177,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,23,1998,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AMERICAN LA FRANCE,5,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BERING,1,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,64,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,272,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,396,1999,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,1,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,662,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,65,1999,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,3,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EVOBUS,1,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,3805,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,1880,1999,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,955,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,1,1999,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GMC,259,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,206,1999,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HINO,5,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HUMMER,12,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,1524,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,2,1999,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,319,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,129,1999,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,252,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,3,1999,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
MACK,419,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,1,1999,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,47,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,11,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
NEW FLYER,1,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
NOVA BUS CORPORATION,1,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ORION BUS,2,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,5,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OTTAWA,9,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,177,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,2,1999,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,4,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,17,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,42,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,57,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,241,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,8,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,50,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,5,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,200,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,27,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,2,1999,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,50,1999,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
ADVANCE MIXER,2,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AMERICAN LA FRANCE,9,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BERING,9,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,72,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHANCE COACH TRANSIT BUS,1,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,244,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,522,2000,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
COUNTRY COACH MOTORHOME,6,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,3,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,329,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,30,2000,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,5,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EVOBUS,1,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,3537,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,1356,2000,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FORD,9,2000,4,Propane,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,3,2000,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,1362,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,4,2000,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GMC,297,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,409,2000,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HENDRICKSON,4,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HINO,5,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HUMMER,19,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,1503,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,298,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,167,2000,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,283,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,2,2000,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
KOVATCH,1,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,496,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,2,2000,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,28,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,11,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,3,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OTTAWA,6,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,304,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,2,2000,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,2,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,19,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,58,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,50,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,303,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SUTPHEN CORP.,5,2000,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,14,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,94,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,5,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,241,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,39,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,4,2000,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,143,2000,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
AMERICAN LA FRANCE,2,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,61,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,410,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,676,2001,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,5,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,904,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,73,2001,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,2,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,2529,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,764,2001,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FORD,2,2001,4,Propane,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,1127,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,3,2001,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GILLIG,1,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,215,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,344,2001,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HENDRICKSON,4,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HINO,5,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HUMMER,10,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,1453,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,384,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,116,2001,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,165,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KOVATCH,2,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,441,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,1,2001,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,23,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,6,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,4,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OTTAWA,11,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,209,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,10,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,5,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,86,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,29,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,197,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SUTPHEN CORP.,2,2001,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,18,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,35,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,5,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,176,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,38,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,2,2001,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,89,2001,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,51,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CAPACITY OF TEXAS,1,2002,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,490,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,408,2002,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
COUNTRY COACH MOTORHOME,9,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,1,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,375,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,33,2002,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,1,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,1,2002,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
FORD,2165,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,962,2002,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FORETRAVEL MOTORHOME,1,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,963,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GILLIG,2,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,270,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,192,2002,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HINO,9,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HUMMER,6,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
IC CORPORATION,17,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,927,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,364,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,112,2002,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,82,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,1,2002,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
MACK,195,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,14,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,8,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
NOVA BUS CORPORATION,3,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,9,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OTTAWA,8,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,129,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,1,2002,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,2,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,5,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,99,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,41,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,149,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SUTPHEN CORP.,4,2002,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,22,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,28,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,3,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,100,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN RV,2,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,8,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,14,2002,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,220,2002,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
ADVANCE MIXER,2,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AMERICAN LA FRANCE,3,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
AUTOCAR LLC,1,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,38,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CAPACITY OF TEXAS,1,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,727,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,432,2003,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
COUNTRY COACH MOTORHOME,7,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,3,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,709,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,48,2003,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EL DORADO,1,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EMERGENCY ONE,3,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,2141,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,881,2003,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FORETRAVEL MOTORHOME,2,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,1,2003,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,1011,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,2,2003,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GILLIG,4,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,367,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,205,2003,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HINO,10,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HUMMER,4,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
IC CORPORATION,80,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,733,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,328,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,135,2003,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,160,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,341,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,17,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,13,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
NEW FLYER,2,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,1,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OTTAWA,3,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,211,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,4,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,10,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,109,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SEAGRAVE FIRE APPARATUS,1,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SPARTAN MOTORS,40,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
STERLING TRUCK,184,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
SUTPHEN CORP.,1,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
THOMAS,6,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
UD TRUCKS,33,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VAN HOOL,1,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
VOLVO,114,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN RV,1,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WESTERN STAR,15,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,21,2003,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
WORKHORSE CUSTOM CHASSIS,313,2003,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
AUTOCAR LLC,2,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
BLUE BIRD,50,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CAPACITY OF TEXAS,4,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,703,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CHEVROLET,534,2004,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
COUNTRY COACH MOTORHOME,13,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
CRANE CARRIER,1,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,759,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
DODGE,25,2004,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
EL DORADO,1,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
EVOBUS,2,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,2279,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FORD,1033,2004,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
FORETRAVEL MOTORHOME,2,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,8,2004,3,CNG,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,1352,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
FREIGHTLINER,2,2004,0,Unknown,"Heavy Duty (GVWR>10,000 lbs)"
GMC,413,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
GMC,270,2004,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
HINO,8,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
HUMMER,4,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
IC CORPORATION,100,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
INTERNATIONAL,792,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,399,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ISUZU,90,2004,1,Gasoline,"Heavy Duty (GVWR>10,000 lbs)"
KENWORTH,183,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
LODAL,2,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MACK,435,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MITSUBISHI FUSO TRUCK OF AMERICA INC,34,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
MOTOR COACH INDUSTRIES,50,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
NEW FLYER,4,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ORION BUS,1,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OSHKOSH MOTOR TRUCK CO.,9,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
OTTAWA,15,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PETERBILT,220,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PIERCE MFG. INC.,8,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
PREVOST,4,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
ROADMASTER RAIL,99,2004,2,Diesel,"Heavy Duty (GVWR>10,000 lbs)"
